,PLAYER,TEAM,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,GAMEID,Date
180,Reggie Jackson,Oklahoma City Thunder,4:36,1,3,33.3,0,2,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,-5,52,2011-12-31
181,Carmelo Anthony,New York Knicks,33:15,6,15,40.0,0,3,0.0,11,13,84.6,1,6,7,5,1,0,0,4,23,21,53,2011-12-31
182,Gordon Hayward,Utah Jazz,30:45,1,9,11.1,1,3,33.3,1,2,50.0,1,2,3,4,0,0,1,2,4,-7,54,2011-12-31
183,Paul Millsap,Utah Jazz,25:07,4,7,57.1,0,0,0.0,0,0,0.0,3,4,7,2,3,0,0,4,8,1,54,2011-12-31
184,Derrick Favors,Utah Jazz,22:53,2,6,33.3,0,0,0.0,3,4,75.0,3,4,7,0,0,0,1,2,7,-16,54,2011-12-31
185,Alec Burks,Utah Jazz,2:47,2,2,100,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,4,3,54,2011-12-31
186,Kawhi Leonard,San Antonio Spurs,15:22,3,5,60.0,1,1,100,0,1,0.0,0,6,6,0,1,1,1,2,7,-15,54,2011-12-31
187,Danny Green,San Antonio Spurs,9:09,2,3,66.7,0,1,0.0,0,0,0.0,0,2,2,2,0,0,0,1,4,11,54,2011-12-31
188,Cory Joseph,San Antonio Spurs,3:00,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-3,54,2011-12-31
189,Andre Iguodala,Philadelphia 76ers,30:45,4,10,40.0,3,5,60.0,3,6,50.0,1,7,8,7,0,1,1,0,14,16,55,2011-12-31
190,Jrue Holiday,Philadelphia 76ers,34:56,5,12,41.7,2,5,40.0,0,0,0.0,1,2,3,4,1,1,2,2,12,16,55,2011-12-31
191,Thaddeus Young,Philadelphia 76ers,30:22,7,12,58.3,0,0,0.0,4,5,80.0,2,4,6,1,2,0,2,3,18,28,55,2011-12-31
192,Lou Williams,Philadelphia 76ers,28:16,7,11,63.6,4,4,100,5,7,71.4,1,2,3,3,2,0,1,2,23,28,55,2011-12-31
193,Nikola Vucevic,Philadelphia 76ers,7:26,2,2,100,1,1,100,0,0,0.0,0,2,2,2,1,1,0,2,5,5,55,2011-12-31
194,Klay Thompson,Golden State Warriors,26:26,1,3,33.3,1,2,50.0,0,0,0.0,0,2,2,3,1,0,3,4,3,-13,55,2011-12-31
195,Stephen Curry,Golden State Warriors,30:17,9,15,60.0,3,8,37.5,0,0,0.0,0,4,4,4,0,0,5,3,21,-22,55,2011-12-31
196,Ish Smith,Golden State Warriors,23:47,4,11,36.4,0,2,0.0,1,2,50.0,1,2,3,5,2,0,0,1,9,0,55,2011-12-31
197,Rajon Rondo,Boston Celtics,33:43,7,10,70.0,0,0,0.0,4,7,57.1,4,7,11,14,1,0,3,2,18,26,56,2012-01-01
198,Avery Bradley,Boston Celtics,9:44,1,2,50.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,3,2,-9,56,2012-01-01
199,E'Twaun Moore,Boston Celtics,1:50,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-5,56,2012-01-01
200,JaVale McGee,Washington Wizards,34:38,6,15,40.0,0,0,0.0,4,5,80.0,6,8,14,1,1,5,2,4,16,-13,56,2012-01-01
201,John Wall,Washington Wizards,39:25,6,13,46.2,0,0,0.0,7,9,77.8,0,7,7,8,1,1,1,4,19,-12,56,2012-01-01
202,DeMar DeRozan,Toronto Raptors,35:38,4,12,33.3,1,2,50.0,8,9,88.9,1,5,6,0,2,0,2,3,17,-11,57,2012-01-01
203,James Johnson,Toronto Raptors,11:59,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,4,0,0,1,2,0,5,57,2012-01-01
204,Ed Davis,Toronto Raptors,12:29,1,4,25.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,2,2,-5,57,2012-01-01
205,Dwight Howard,Orlando Magic,42:53,7,11,63.6,0,0,0.0,5,9,55.6,5,10,15,1,1,3,4,4,19,5,57,2012-01-01
206,D.J. Augustin,Charlotte Bobcats,23:40,1,11,9.1,0,3,0.0,2,2,100,1,3,4,7,0,0,3,1,4,-21,58,2012-01-01
207,Kemba Walker,Charlotte Bobcats,24:20,6,13,46.2,2,4,50.0,3,5,60.0,0,3,3,4,1,0,1,1,17,-18,58,2012-01-01
208,LeBron James,Miami Heat,28:02,6,10,60.0,0,0,0.0,4,6,66.7,0,9,9,5,1,0,2,2,16,24,58,2012-01-01
209,Udonis Haslem,Miami Heat,20:57,1,4,25.0,0,0,0.0,4,4,100,2,7,9,2,0,0,0,0,6,18,58,2012-01-01
210,Kyrie Irving,Cleveland Cavaliers,28:08,5,11,45.5,3,4,75.0,0,0,0.0,1,3,4,4,0,2,4,3,13,-3,59,2012-01-01
211,Tristan Thompson,Cleveland Cavaliers,16:33,4,5,80.0,0,0,0.0,1,6,16.7,3,3,6,0,0,3,0,2,9,-6,59,2012-01-01
212,Kevin Love,Minnesota Timberwolves,37:38,9,16,56.3,5,6,83.3,2,2,100,7,10,17,1,1,1,1,1,25,15,60,2012-01-01
213,Ricky Rubio,Minnesota Timberwolves,26:27,4,8,50.0,2,3,66.7,4,4,100,0,3,3,7,0,0,4,2,14,14,60,2012-01-01
214,Wayne Ellington,Minnesota Timberwolves,11:43,1,4,25.0,0,0,0.0,1,2,50.0,0,2,2,0,0,0,0,0,3,9,60,2012-01-01
215,Rudy Gay,Memphis Grizzlies,28:17,2,12,16.7,0,0,0.0,1,1,100,1,2,3,1,1,0,2,2,5,-36,61,2012-01-01
216,Derrick Rose,Chicago Bulls,25:34,4,10,40.0,0,1,0.0,8,8,100,0,3,3,6,2,2,2,1,16,43,61,2012-01-01
217,Taj Gibson,Chicago Bulls,20:23,3,8,37.5,0,0,0.0,1,2,50.0,0,3,3,0,0,1,0,3,7,9,61,2012-01-01
218,Jimmy Butler,Chicago Bulls,5:36,1,2,50.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,2,-4,61,2012-01-01
219,Danilo Gallinari,Denver Nuggets,36:35,7,16,43.8,1,7,14.3,5,7,71.4,0,4,4,0,5,0,1,0,20,11,62,2012-01-01
220,Trevor Ariza,New Orleans Hornets,37:30,8,14,57.1,0,3,0.0,1,2,50.0,2,3,5,3,1,0,1,3,17,-18,63,2012-01-01
221,LaMarcus Aldridge,Portland Trail Blazers,41:39,9,21,42.9,0,1,0.0,1,2,50.0,4,5,9,2,1,0,2,3,19,-2,64,2012-01-01
222,Nicolas Batum,Portland Trail Blazers,26:26,6,10,60.0,2,3,66.7,1,2,50.0,2,6,8,2,1,0,3,2,15,8,64,2012-01-01
223,Blake Griffin,Los Angeles Clippers,37:02,6,11,54.5,0,0,0.0,8,10,80.0,1,9,10,4,1,0,5,4,20,2,64,2012-01-01
224,DeAndre Jordan,Los Angeles Clippers,38:39,4,6,66.7,0,0,0.0,1,4,25.0,4,7,11,1,3,1,2,2,9,8,64,2012-01-01
225,Chris Paul,Los Angeles Clippers,36:56,8,15,53.3,1,5,20.0,0,0,0.0,0,1,1,7,2,0,3,3,17,6,64,2012-01-01
226,Stephen Curry,Golden State Warriors,23:22,4,8,50.0,2,3,66.7,0,0,0.0,0,2,2,2,1,0,2,5,10,-3,65,2012-01-02
227,Klay Thompson,Golden State Warriors,13:54,2,5,40.0,2,3,66.7,0,0,0.0,1,1,2,0,0,0,2,2,6,-7,65,2012-01-02
228,Ish Smith,Golden State Warriors,0:32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,65,2012-01-02
229,Robin Lopez,Phoenix Suns,12:17,1,3,33.3,0,0,0.0,0,0,0.0,0,4,4,0,0,1,2,1,2,6,65,2012-01-02
230,Markieff Morris,Phoenix Suns,32:02,7,13,53.8,1,3,33.3,1,2,50.0,3,6,9,2,0,0,0,3,16,20,65,2012-01-02
231,JaVale McGee,Washington Wizards,31:28,8,9,88.9,0,0,0.0,1,2,50.0,3,11,14,0,1,3,0,4,17,-9,66,2012-01-02
232,John Wall,Washington Wizards,40:11,4,13,30.8,0,0,0.0,3,4,75.0,0,3,3,8,2,2,7,2,11,-2,66,2012-01-02
233,Rajon Rondo,Boston Celtics,38:11,3,8,37.5,0,0,0.0,0,0,0.0,3,4,7,13,1,0,7,3,6,6,66,2012-01-02
234,Avery Bradley,Boston Celtics,9:45,0,3,0.0,0,1,0.0,0,0,0.0,1,1,2,0,0,0,0,1,0,2,66,2012-01-02
235,Paul George,Indiana Pacers,37:06,8,10,80.0,5,5,100,0,0,0.0,1,2,3,2,1,1,2,2,21,2,67,2012-01-02
236,George Hill,Indiana Pacers,19:49,3,5,60.0,2,2,100,0,0,0.0,0,1,1,2,0,0,1,4,8,13,67,2012-01-02
237,DeMar DeRozan,Toronto Raptors,34:35,7,13,53.8,2,2,100,5,6,83.3,0,3,3,2,0,0,4,4,21,0,68,2012-01-02
238,James Johnson,Toronto Raptors,11:12,2,4,50.0,1,1,100,0,0,0.0,0,0,0,0,1,1,1,5,5,1,68,2012-01-02
239,Ed Davis,Toronto Raptors,15:12,1,5,20.0,0,0,0.0,0,0,0.0,1,0,1,1,0,0,1,2,2,8,68,2012-01-02
240,Carmelo Anthony,New York Knicks,42:14,13,31,41.9,4,9,44.4,5,8,62.5,1,10,11,4,1,0,3,1,35,-2,68,2012-01-02
241,Al Horford,Atlanta Hawks,39:09,6,9,66.7,0,0,0.0,4,4,100,3,6,9,2,1,2,1,2,16,0,69,2012-01-02
242,LeBron James,Miami Heat,38:33,11,18,61.1,0,0,0.0,6,9,66.7,2,5,7,6,0,0,4,1,28,-1,69,2012-01-02
243,Udonis Haslem,Miami Heat,29:40,1,3,33.3,0,0,0.0,2,4,50.0,2,8,10,0,0,0,0,3,4,-13,69,2012-01-02
244,Dwight Howard,Orlando Magic,39:56,8,14,57.1,0,0,0.0,3,8,37.5,2,5,7,2,5,1,3,6,19,-9,70,2012-01-02
245,Kawhi Leonard,San Antonio Spurs,17:22,2,6,33.3,0,0,0.0,2,2,100,2,1,3,1,2,0,0,1,6,-2,71,2012-01-02
246,Danny Green,San Antonio Spurs,17:03,3,6,50.0,1,2,50.0,2,2,100,1,2,3,0,0,1,1,0,9,5,71,2012-01-02
247,Kevin Love,Minnesota Timberwolves,43:32,8,15,53.3,4,9,44.4,4,5,80.0,3,12,15,1,3,2,6,2,24,10,71,2012-01-02
248,Ricky Rubio,Minnesota Timberwolves,23:41,3,8,37.5,0,2,0.0,0,0,0.0,0,2,2,3,0,1,2,1,6,1,71,2012-01-02
249,Wayne Ellington,Minnesota Timberwolves,6:45,0,2,0.0,0,0,0.0,2,2,100,0,0,0,0,0,0,1,2,2,6,71,2012-01-02
250,Kevin Durant,Oklahoma City Thunder,39:17,10,21,47.6,3,6,50.0,4,7,57.1,0,2,2,0,0,1,3,0,27,-5,72,2012-01-02
251,Serge Ibaka,Oklahoma City Thunder,41:24,4,10,40.0,0,0,0.0,2,2,100,5,3,8,1,1,2,0,4,10,-6,72,2012-01-02
252,Russell Westbrook,Oklahoma City Thunder,35:24,8,20,40.0,0,2,0.0,2,4,50.0,1,7,8,3,3,0,2,0,18,-4,72,2012-01-02
253,James Harden,Oklahoma City Thunder,31:23,5,11,45.5,1,5,20.0,5,5,100,1,6,7,3,2,0,3,2,16,-11,72,2012-01-02
254,Reggie Jackson,Oklahoma City Thunder,5:32,0,3,0.0,0,3,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,-2,72,2012-01-02
255,Danilo Gallinari,Denver Nuggets,35:34,5,12,41.7,1,5,20.0,10,12,83.3,2,8,10,2,0,1,4,2,21,12,73,2012-01-02
256,Trevor Ariza,New Orleans Hornets,17:24,2,4,50.0,0,0,0.0,0,0,0.0,0,2,2,1,1,0,0,3,4,3,74,2012-01-02
257,Gordon Hayward,Utah Jazz,19:48,1,3,33.3,0,2,0.0,1,1,100,0,2,2,2,0,1,1,0,3,-11,74,2012-01-02
258,Paul Millsap,Utah Jazz,25:24,3,7,42.9,0,1,0.0,0,0,0.0,2,4,6,1,3,0,1,1,6,0,74,2012-01-02
259,Derrick Favors,Utah Jazz,22:39,4,6,66.7,0,0,0.0,1,2,50.0,1,4,5,0,0,2,3,2,9,4,74,2012-01-02
260,Alec Burks,Utah Jazz,10:31,2,4,50.0,1,1,100,0,0,0.0,1,2,3,0,0,0,1,1,5,8,74,2012-01-02
261,D.J. Augustin,Charlotte Bobcats,38:03,10,18,55.6,4,7,57.1,2,2,100,0,4,4,9,1,1,4,1,26,-11,75,2012-01-03
262,Kemba Walker,Charlotte Bobcats,12:41,1,6,16.7,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-8,75,2012-01-03
263,Kyrie Irving,Cleveland Cavaliers,21:36,8,10,80.0,2,2,100,2,2,100,0,3,3,6,0,2,0,2,20,15,75,2012-01-03
264,Tristan Thompson,Cleveland Cavaliers,24:04,7,16,43.8,0,0,0.0,2,6,33.3,5,4,9,1,0,2,0,4,16,5,75,2012-01-03
265,Al Horford,Atlanta Hawks,40:17,7,14,50.0,0,1,0.0,2,4,50.0,3,4,7,2,2,0,1,3,16,5,76,2012-01-03
266,Derrick Rose,Chicago Bulls,43:59,8,22,36.4,3,8,37.5,11,13,84.6,0,1,1,7,0,1,2,1,30,2,76,2012-01-03
267,Taj Gibson,Chicago Bulls,23:56,2,7,28.6,0,0,0.0,0,0,0.0,3,1,4,1,0,0,1,4,4,17,76,2012-01-03
268,Jimmy Butler,Chicago Bulls,0:33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,76,2012-01-03
269,Rudy Gay,Memphis Grizzlies,35:13,10,16,62.5,0,1,0.0,3,5,60.0,2,6,8,2,1,1,2,1,23,21,77,2012-01-03
270,Mike Conley,Memphis Grizzlies,22:43,5,8,62.5,1,2,50.0,3,3,100,0,2,2,7,4,0,2,2,14,27,77,2012-01-03
271,LaMarcus Aldridge,Portland Trail Blazers,41:57,10,19,52.6,0,0,0.0,10,12,83.3,3,5,8,1,0,1,3,5,30,11,78,2012-01-03
272,Nicolas Batum,Portland Trail Blazers,24:28,4,8,50.0,3,4,75.0,1,2,50.0,1,6,7,0,0,2,0,1,12,-1,78,2012-01-03
273,Kevin Durant,Oklahoma City Thunder,41:34,8,26,30.8,1,7,14.3,2,4,50.0,0,5,5,2,1,3,3,4,19,-11,78,2012-01-03
274,Serge Ibaka,Oklahoma City Thunder,17:35,4,4,100,0,0,0.0,0,0,0.0,2,1,3,1,0,1,0,3,8,-5,78,2012-01-03
275,James Harden,Oklahoma City Thunder,40:01,7,13,53.8,3,7,42.9,6,6,100,1,3,4,6,3,0,3,5,23,-9,78,2012-01-03
276,Russell Westbrook,Oklahoma City Thunder,39:09,8,18,44.4,1,3,33.3,5,7,71.4,1,5,6,8,1,0,3,3,22,-9,78,2012-01-03
277,Gordon Hayward,Utah Jazz,25:16,5,7,71.4,1,3,33.3,1,2,50.0,0,3,3,1,0,0,4,5,12,7,79,2012-01-03
278,Paul Millsap,Utah Jazz,25:48,6,7,85.7,0,0,0.0,1,2,50.0,2,10,12,2,1,2,3,4,13,0,79,2012-01-03
279,Derrick Favors,Utah Jazz,21:08,3,5,60.0,0,0,0.0,0,1,0.0,1,6,7,0,1,5,2,3,6,12,79,2012-01-03
280,Alec Burks,Utah Jazz,27:39,1,6,16.7,0,2,0.0,7,10,70.0,2,0,2,6,0,1,2,1,9,10,79,2012-01-03
281,Kyle Lowry,Houston Rockets,38:50,8,19,42.1,4,9,44.4,2,2,100,4,6,10,9,2,0,2,3,22,-7,80,2012-01-03
282,Goran Dragic,Houston Rockets,11:16,4,5,80.0,1,2,50.0,0,0,0.0,0,1,1,3,0,0,2,3,9,-2,80,2012-01-03
283,Kyrie Irving,Cleveland Cavaliers,26:11,3,13,23.1,0,1,0.0,6,6,100,2,1,3,4,0,0,2,4,12,-2,81,2012-01-04
284,Tristan Thompson,Cleveland Cavaliers,16:27,0,5,0.0,0,0,0.0,1,2,50.0,0,3,3,0,0,1,0,1,1,-5,81,2012-01-04
285,DeMar DeRozan,Toronto Raptors,37:04,9,18,50.0,5,8,62.5,2,2,100,0,5,5,0,0,0,1,1,25,13,81,2012-01-04
286,James Johnson,Toronto Raptors,26:28,1,8,12.5,0,0,0.0,2,4,50.0,2,6,8,2,2,2,3,3,4,12,81,2012-01-04
287,Ed Davis,Toronto Raptors,22:36,4,7,57.1,0,0,0.0,0,0,0.0,2,5,7,1,0,1,1,2,8,4,81,2012-01-04
288,JaVale McGee,Washington Wizards,23:48,2,8,25.0,0,0,0.0,2,2,100,1,3,4,0,2,5,1,2,6,-17,82,2012-01-04
289,John Wall,Washington Wizards,33:27,6,16,37.5,0,0,0.0,2,4,50.0,2,2,4,5,1,0,0,4,14,-25,82,2012-01-04
290,Dwight Howard,Orlando Magic,36:36,11,13,84.6,0,0,0.0,6,14,42.9,5,15,20,2,0,3,4,3,28,23,82,2012-01-04
291,Rajon Rondo,Boston Celtics,32:19,4,8,50.0,0,0,0.0,0,3,0.0,0,0,0,12,3,0,3,1,8,14,83,2012-01-04
292,Avery Bradley,Boston Celtics,23:27,4,8,50.0,1,4,25.0,2,3,66.7,0,0,0,2,2,0,2,2,11,8,83,2012-01-04
293,E'Twaun Moore,Boston Celtics,5:48,2,3,66.7,1,1,100,0,0,0.0,0,0,0,0,0,0,0,0,5,-1,83,2012-01-04
294,D.J. Augustin,Charlotte Bobcats,32:24,4,14,28.6,1,2,50.0,5,6,83.3,0,6,6,10,0,0,0,1,14,5,84,2012-01-04
295,Kemba Walker,Charlotte Bobcats,15:36,3,8,37.5,1,2,50.0,0,0,0.0,0,2,2,5,1,0,2,0,7,3,84,2012-01-04
296,Carmelo Anthony,New York Knicks,34:22,12,24,50.0,2,6,33.3,6,6,100,3,3,6,5,3,0,4,4,32,-3,84,2012-01-04
297,Paul George,Indiana Pacers,40:03,4,11,36.4,3,5,60.0,2,4,50.0,1,3,4,3,1,1,4,4,13,-30,85,2012-01-04
298,George Hill,Indiana Pacers,21:57,1,5,20.0,1,3,33.3,6,7,85.7,0,1,1,1,0,0,3,1,9,-29,85,2012-01-04
299,LeBron James,Miami Heat,37:41,12,21,57.1,0,0,0.0,9,11,81.8,2,6,8,13,2,0,2,2,33,31,85,2012-01-04
300,Udonis Haslem,Miami Heat,22:53,3,5,60.0,0,0,0.0,2,2,100,2,8,10,1,1,0,0,4,8,27,85,2012-01-04
301,Derrick Rose,Chicago Bulls,39:42,7,15,46.7,0,6,0.0,3,4,75.0,0,2,2,10,2,0,2,1,17,14,86,2012-01-04
302,Taj Gibson,Chicago Bulls,20:26,5,9,55.6,0,0,0.0,2,4,50.0,2,5,7,4,0,2,0,0,12,-2,86,2012-01-04
303,Jimmy Butler,Chicago Bulls,0:51,0,0,0.0,0,0,0.0,2,2,100,0,1,1,0,0,1,0,0,2,0,86,2012-01-04
304,Andre Iguodala,Philadelphia 76ers,29:29,2,10,20.0,0,4,0.0,2,4,50.0,1,2,3,2,3,1,3,2,6,2,87,2012-01-04
305,Jrue Holiday,Philadelphia 76ers,38:53,8,15,53.3,4,8,50.0,3,3,100,1,1,2,8,1,0,0,1,23,12,87,2012-01-04
306,Thaddeus Young,Philadelphia 76ers,28:50,5,12,41.7,0,1,0.0,0,0,0.0,1,3,4,3,2,0,1,2,10,8,87,2012-01-04
307,Lou Williams,Philadelphia 76ers,21:46,4,10,40.0,0,1,0.0,2,2,100,1,0,1,2,0,0,1,1,10,-1,87,2012-01-04
308,Eric Gordon,New Orleans Hornets,39:13,8,22,36.4,1,6,16.7,5,6,83.3,1,5,6,1,3,2,3,1,22,2,87,2012-01-04
309,Rudy Gay,Memphis Grizzlies,40:17,7,17,41.2,1,3,33.3,4,4,100,4,4,8,1,3,1,2,2,19,7,88,2012-01-04
310,Mike Conley,Memphis Grizzlies,37:47,3,13,23.1,0,1,0.0,6,6,100,0,3,3,8,3,0,4,4,12,13,88,2012-01-04
311,Kevin Love,Minnesota Timberwolves,38:15,11,21,52.4,2,6,33.3,3,4,75.0,8,6,14,0,0,2,3,3,27,-11,88,2012-01-04
312,Ricky Rubio,Minnesota Timberwolves,31:46,5,9,55.6,2,2,100,0,2,0.0,1,3,4,10,2,0,4,2,12,2,88,2012-01-04
313,Wayne Ellington,Minnesota Timberwolves,17:39,1,4,25.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,1,2,1,88,2012-01-04
314,Markieff Morris,Phoenix Suns,17:05,2,4,50.0,0,1,0.0,0,0,0.0,1,4,5,1,0,0,0,4,4,-8,89,2012-01-04
315,Robin Lopez,Phoenix Suns,10:25,1,1,100,0,0,0.0,2,4,50.0,0,0,0,0,0,0,0,1,4,-9,89,2012-01-04
316,Stephen Curry,Golden State Warriors,30:21,7,11,63.6,3,4,75.0,3,3,100,0,3,3,8,0,0,2,2,20,2,90,2012-01-04
317,Klay Thompson,Golden State Warriors,24:41,4,10,40.0,2,6,33.3,0,0,0.0,0,3,3,0,0,0,0,4,10,-11,90,2012-01-04
318,Ish Smith,Golden State Warriors,0:11,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,90,2012-01-04
319,Kawhi Leonard,San Antonio Spurs,8:04,1,2,50.0,0,0,0.0,0,1,0.0,1,1,2,1,0,0,0,0,2,-1,90,2012-01-04
320,Danny Green,San Antonio Spurs,15:41,3,4,75.0,1,2,50.0,1,2,50.0,0,2,2,2,0,2,2,0,8,10,90,2012-01-04
321,Danilo Gallinari,Denver Nuggets,25:04,4,6,66.7,0,0,0.0,0,0,0.0,0,4,4,3,2,1,2,1,8,11,91,2012-01-04
322,Kyle Lowry,Houston Rockets,26:34,5,8,62.5,3,4,75.0,4,4,100,0,2,2,5,0,0,3,3,17,-16,92,2012-01-04
323,Goran Dragic,Houston Rockets,14:14,4,5,80.0,1,1,100,0,0,0.0,0,0,0,2,1,0,1,0,9,4,92,2012-01-04
324,Blake Griffin,Los Angeles Clippers,32:25,10,15,66.7,0,0,0.0,2,5,40.0,1,8,9,3,2,1,2,2,22,20,92,2012-01-04
325,DeAndre Jordan,Los Angeles Clippers,28:04,2,2,100,0,0,0.0,3,4,75.0,2,6,8,0,0,0,0,1,7,17,92,2012-01-04
326,Chris Paul,Los Angeles Clippers,29:26,9,14,64.3,2,3,66.7,0,0,0.0,0,2,2,10,3,0,2,1,20,17,92,2012-01-04
327,Udonis Haslem,Miami Heat,46:44,6,16,37.5,0,0,0.0,2,2,100,4,7,11,1,0,0,1,5,14,-10,93,2012-01-05
328,Al Horford,Atlanta Hawks,40:07,5,7,71.4,0,0,0.0,0,0,0.0,4,7,11,2,0,1,4,6,10,-11,93,2012-01-05
329,Danny Green,San Antonio Spurs,23:42,3,10,30.0,2,5,40.0,0,0,0.0,2,4,6,2,2,1,1,2,8,8,94,2012-01-05
330,Kawhi Leonard,San Antonio Spurs,19:14,2,4,50.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,1,4,-5,94,2012-01-05
331,LaMarcus Aldridge,Portland Trail Blazers,32:58,11,20,55.0,0,0,0.0,6,7,85.7,1,9,10,0,1,0,1,5,28,5,96,2012-01-05
332,Nicolas Batum,Portland Trail Blazers,18:56,0,5,0.0,0,1,0.0,2,2,100,2,0,2,0,0,1,0,2,2,0,96,2012-01-05
333,DeMar DeRozan,Toronto Raptors,27:27,1,6,16.7,0,1,0.0,1,2,50.0,0,2,2,2,2,1,3,3,3,-11,97,2012-01-06
334,James Johnson,Toronto Raptors,22:12,4,6,66.7,0,0,0.0,0,1,0.0,0,1,1,2,1,2,1,4,8,0,97,2012-01-06
335,Ed Davis,Toronto Raptors,25:48,4,7,57.1,0,0,0.0,3,5,60.0,2,6,8,1,1,1,0,1,11,-12,97,2012-01-06
336,Andre Iguodala,Philadelphia 76ers,32:48,1,4,25.0,0,1,0.0,3,4,75.0,0,4,4,4,4,0,4,1,5,7,98,2012-01-06
337,Jrue Holiday,Philadelphia 76ers,35:46,2,9,22.2,1,4,25.0,0,0,0.0,1,3,4,9,1,1,2,1,5,16,98,2012-01-06
338,Thaddeus Young,Philadelphia 76ers,26:38,7,11,63.6,0,0,0.0,1,2,50.0,5,2,7,0,1,1,0,1,15,20,98,2012-01-06
339,Lou Williams,Philadelphia 76ers,24:18,5,13,38.5,0,3,0.0,6,7,85.7,1,2,3,4,0,0,2,0,16,17,98,2012-01-06
340,Nikola Vucevic,Philadelphia 76ers,2:47,3,3,100,0,0,0.0,0,0,0.0,1,1,2,0,0,0,1,1,6,3,98,2012-01-06
341,Carmelo Anthony,New York Knicks,36:03,16,33,48.5,2,4,50.0,3,5,60.0,3,4,7,4,1,0,4,4,37,4,99,2012-01-06
342,JaVale McGee,Washington Wizards,36:22,6,9,66.7,0,0,0.0,1,3,33.3,1,9,10,1,0,4,2,5,13,0,99,2012-01-06
343,John Wall,Washington Wizards,42:41,10,22,45.5,0,1,0.0,2,4,50.0,1,4,5,9,1,0,5,4,22,-3,99,2012-01-06
344,Al Horford,Atlanta Hawks,42:39,5,12,41.7,0,0,0.0,5,5,100,2,5,7,2,1,1,3,1,15,8,100,2012-01-06
345,D.J. Augustin,Charlotte Bobcats,41:57,8,16,50.0,2,5,40.0,3,4,75.0,1,1,2,12,1,0,1,1,21,10,100,2012-01-06
346,Kemba Walker,Charlotte Bobcats,27:40,6,10,60.0,3,5,60.0,4,6,66.7,1,2,3,2,1,0,2,2,19,-11,100,2012-01-06
347,Paul George,Indiana Pacers,23:16,5,7,71.4,2,2,100,0,0,0.0,0,3,3,2,1,0,2,5,12,-3,101,2012-01-06
348,George Hill,Indiana Pacers,24:44,5,10,50.0,2,3,66.7,1,2,50.0,1,5,6,0,2,0,1,3,13,16,101,2012-01-06
349,Rajon Rondo,Boston Celtics,38:53,5,12,41.7,0,0,0.0,1,4,25.0,1,4,5,9,3,0,2,1,11,-2,101,2012-01-06
350,Avery Bradley,Boston Celtics,8:34,2,4,50.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,1,4,-10,101,2012-01-06
351,Derrick Rose,Chicago Bulls,39:22,7,18,38.9,1,3,33.3,6,7,85.7,1,7,8,10,2,1,4,1,21,14,102,2012-01-06
352,Taj Gibson,Chicago Bulls,17:43,3,6,50.0,0,0,0.0,1,2,50.0,1,4,5,1,0,2,1,5,7,5,102,2012-01-06
353,Dwight Howard,Orlando Magic,41:19,11,18,61.1,0,0,0.0,6,10,60.0,4,11,15,2,2,2,4,3,28,-13,102,2012-01-06
354,Danilo Gallinari,Denver Nuggets,39:22,9,17,52.9,3,9,33.3,2,2,100,0,4,4,6,1,1,1,2,23,12,103,2012-01-06
355,Goran Dragic,Houston Rockets,36:37,4,10,40.0,1,4,25.0,1,2,50.0,0,3,3,11,2,0,0,0,10,-6,104,2012-01-06
356,Kevin Durant,Oklahoma City Thunder,27:55,10,16,62.5,0,1,0.0,6,8,75.0,0,7,7,3,1,0,1,1,26,10,104,2012-01-06
357,Serge Ibaka,Oklahoma City Thunder,22:20,4,6,66.7,1,1,100,2,2,100,3,6,9,2,1,3,1,1,11,11,104,2012-01-06
358,Russell Westbrook,Oklahoma City Thunder,24:41,6,12,50.0,0,2,0.0,3,4,75.0,1,2,3,5,2,0,3,3,15,11,104,2012-01-06
359,James Harden,Oklahoma City Thunder,26:10,8,11,72.7,2,2,100,5,5,100,0,1,1,3,0,0,1,4,23,4,104,2012-01-06
360,Reggie Jackson,Oklahoma City Thunder,3:51,1,3,33.3,1,1,100,2,2,100,0,0,0,0,0,0,0,0,5,-2,104,2012-01-06
