,GAMEID,Visitor,VisitorScore,Home,HomeScore,Date
8916,8917,Suns,116,Pelicans,125,2018-02-26
8917,8918,Magic,105,Thunder,112,2018-02-26
8918,8919,Pacers,103,Mavericks,109,2018-02-26
8919,8920,Rockets,96,Jazz,85,2018-02-26
8920,8921,Timberwolves,118,Kings,100,2018-02-26
8921,8922,Bulls,103,Hornets,118,2018-02-27
8922,8923,Nets,123,Cavaliers,129,2018-02-27
8923,8924,76ers,101,Heat,102,2018-02-27
8924,8925,Wizards,107,Bucks,104,2018-02-27
8925,8926,Kings,99,Trail Blazers,116,2018-02-27
8926,8927,Clippers,122,Nuggets,120,2018-02-27
8927,8928,Bucks,87,Pistons,110,2018-02-28
8928,8929,Raptors,117,Magic,104,2018-02-28
8929,8930,Pacers,102,Hawks,107,2018-02-28
8930,8931,Hornets,106,Celtics,134,2018-02-28
8931,8932,Warriors,109,Wizards,101,2018-02-28
8932,8933,Suns,110,Grizzlies,102,2018-02-28
8933,8934,Thunder,111,Mavericks,110,2018-02-28
8934,8935,Pelicans,121,Spurs,116,2018-02-28
8935,8936,Rockets,105,Clippers,92,2018-02-28
8936,8937,Lakers,131,Heat,113,2018-03-01
8937,8938,76ers,108,Cavaliers,97,2018-03-01
8938,8939,Nets,111,Kings,116,2018-03-01
8939,8940,Timberwolves,99,Trail Blazers,108,2018-03-01
8940,8941,Pistons,106,Magic,115,2018-03-02
8941,8942,Hornets,99,76ers,110,2018-03-02
8942,8943,Warriors,114,Hawks,109,2018-03-02
8943,8944,Raptors,102,Wizards,95,2018-03-02
8944,8945,Mavericks,100,Bulls,108,2018-03-02
8945,8946,Nuggets,108,Grizzlies,102,2018-03-02
8946,8947,Pacers,103,Bucks,96,2018-03-02
8947,8948,Thunder,124,Suns,116,2018-03-02
8948,8949,Timberwolves,108,Jazz,116,2018-03-02
8949,8950,Knicks,105,Clippers,128,2018-03-02
8950,8951,Grizzlies,100,Magic,107,2018-03-03
8951,8952,Nuggets,126,Cavaliers,117,2018-03-03
8952,8953,Pistons,96,Heat,105,2018-03-03
8953,8954,Celtics,120,Rockets,123,2018-03-03
8954,8955,Lakers,116,Spurs,112,2018-03-03
8955,8956,Thunder,100,Trail Blazers,108,2018-03-03
8956,8957,Jazz,98,Kings,91,2018-03-03
8957,8958,Suns,112,Hawks,113,2018-03-04
8958,8959,Hornets,98,Raptors,103,2018-03-04
8959,8960,Pacers,98,Wizards,95,2018-03-04
8960,8961,Pelicans,126,Mavericks,109,2018-03-04
8961,8962,76ers,110,Bucks,118,2018-03-04
8962,8963,Nets,120,Clippers,123,2018-03-04
8963,8964,Knicks,99,Kings,102,2018-03-04
8964,8965,Pistons,90,Cavaliers,112,2018-03-05
8965,8966,Bucks,89,Pacers,92,2018-03-05
8966,8967,Suns,103,Heat,125,2018-03-05
8967,8968,Celtics,105,Bulls,89,2018-03-05
8968,8969,Grizzlies,98,Spurs,100,2018-03-05
8969,8970,Magic,80,Jazz,94,2018-03-05
8970,8971,Trail Blazers,108,Lakers,103,2018-03-05
8971,8972,76ers,128,Hornets,114,2018-03-06
8972,8973,Hawks,90,Raptors,106,2018-03-06
8973,8974,Heat,113,Wizards,117,2018-03-06
8974,8975,Rockets,122,Thunder,112,2018-03-06
8975,8976,Nuggets,107,Mavericks,118,2018-03-06
8976,8977,Knicks,87,Trail Blazers,111,2018-03-06
8977,8978,Nets,101,Warriors,114,2018-03-06
8978,8979,Pelicans,121,Clippers,116,2018-03-06
8979,8980,Jazz,104,Pacers,84,2018-03-07
8980,8981,Raptors,121,Pistons,119,2018-03-07
8981,8982,Grizzlies,110,Bulls,119,2018-03-07
8982,8983,Rockets,110,Bucks,99,2018-03-07
8983,8984,Pelicans,114,Kings,101,2018-03-07
8984,8985,Cavaliers,113,Nuggets,108,2018-03-07
8985,8986,Magic,107,Lakers,108,2018-03-07
8986,8987,Nets,125,Hornets,111,2018-03-08
8987,8988,76ers,99,Heat,108,2018-03-08
8988,8989,Celtics,117,Timberwolves,109,2018-03-08
8989,8990,Suns,87,Thunder,115,2018-03-08
8990,8991,Spurs,107,Warriors,110,2018-03-08
8991,8992,Bulls,83,Pistons,99,2018-03-09
8992,8993,Hawks,87,Pacers,112,2018-03-09
8993,8994,Rockets,105,Raptors,108,2018-03-09
8994,8995,Jazz,95,Grizzlies,78,2018-03-09
8995,8996,Knicks,112,Bucks,120,2018-03-09
8996,8997,Wizards,116,Pelicans,97,2018-03-09
8997,8998,Lakers,116,Nuggets,125,2018-03-09
8998,8999,Warriors,108,Trail Blazers,125,2018-03-09
8999,9000,Magic,88,Kings,94,2018-03-09
9000,9001,Cavaliers,102,Clippers,116,2018-03-09
9001,9002,Suns,115,Hornets,122,2018-03-10
9002,9003,Wizards,102,Heat,129,2018-03-10
9003,9004,Grizzlies,80,Mavericks,114,2018-03-10
9004,9005,Spurs,94,Thunder,104,2018-03-10
9005,9006,Magic,105,Clippers,113,2018-03-10
9006,9007,Raptors,132,Knicks,106,2018-03-11
9007,9008,Bulls,129,Hawks,122,2018-03-11
9008,9009,Warriors,103,Timberwolves,109,2018-03-11
9009,9010,Jazz,116,Pelicans,99,2018-03-11
9010,9011,Kings,104,Nuggets,130,2018-03-11
9011,9012,Rockets,105,Mavericks,82,2018-03-11
9012,9013,Pacers,99,Celtics,97,2018-03-11
9013,9014,76ers,120,Nets,97,2018-03-11
9014,9015,Cavaliers,113,Lakers,127,2018-03-11
9015,9016,Spurs,93,Rockets,109,2018-03-12
9016,9017,Bucks,121,Grizzlies,103,2018-03-12
9017,9018,Kings,101,Thunder,106,2018-03-12
9018,9019,Heat,99,Trail Blazers,115,2018-03-12
9019,9020,Pacers,101,76ers,98,2018-03-13
9020,9021,Timberwolves,116,Wizards,111,2018-03-13
9021,9022,Thunder,119,Hawks,107,2018-03-13
9022,9023,Raptors,116,Nets,102,2018-03-13
9023,9024,Mavericks,110,Knicks,97,2018-03-13
9024,9025,Clippers,112,Bulls,106,2018-03-13
9025,9026,Hornets,115,Pelicans,119,2018-03-13
9026,9027,Magic,72,Spurs,108,2018-03-13
9027,9028,Pistons,79,Jazz,110,2018-03-13
9028,9029,Cavaliers,129,Suns,107,2018-03-13
9029,9030,Nuggets,103,Lakers,112,2018-03-13
9030,9031,Bucks,117,Magic,126,2018-03-14
9031,9032,Wizards,125,Celtics,124,2018-03-14
9032,9033,Heat,119,Kings,123,2018-03-14
9033,9034,Lakers,106,Warriors,117,2018-03-14
9034,9035,Raptors,106,Pacers,99,2018-03-15
9035,9036,Hornets,129,Hawks,117,2018-03-15
9036,9037,76ers,118,Knicks,110,2018-03-15
9037,9038,Clippers,96,Rockets,101,2018-03-15
9038,9039,Bulls,111,Grizzlies,110,2018-03-15
9039,9040,Pelicans,93,Spurs,98,2018-03-15
9040,9041,Pistons,113,Nuggets,120,2018-03-15
9041,9042,Suns,88,Jazz,116,2018-03-15
9042,9043,Cavaliers,105,Trail Blazers,113,2018-03-15
9043,9044,Celtics,92,Magic,83,2018-03-16
9044,9045,Nets,116,76ers,120,2018-03-16
9045,9046,Mavericks,115,Raptors,122,2018-03-16
9046,9047,Clippers,113,Thunder,121,2018-03-16
9047,9048,Kings,98,Warriors,93,2018-03-16
9048,9049,Heat,92,Lakers,91,2018-03-16
9049,9050,Hawks,117,Bucks,122,2018-03-17
9050,9051,Pacers,102,Wizards,109,2018-03-17
9051,9052,Rockets,107,Pelicans,101,2018-03-17
9052,9053,Mavericks,106,Nets,114,2018-03-17
9053,9054,Hornets,101,Knicks,124,2018-03-17
9054,9055,Cavaliers,114,Bulls,109,2018-03-17
9055,9056,Nuggets,94,Grizzlies,101,2018-03-17
9056,9057,Timberwolves,101,Spurs,117,2018-03-17
9057,9058,Kings,97,Jazz,103,2018-03-17
9058,9059,Warriors,124,Suns,109,2018-03-17
9059,9060,Pistons,87,Trail Blazers,100,2018-03-17
9060,9061,Thunder,132,Raptors,125,2018-03-18
9061,9062,Celtics,89,Pelicans,108,2018-03-18
9062,9063,Rockets,129,Timberwolves,120,2018-03-18
9063,9064,Trail Blazers,122,Clippers,109,2018-03-18
9064,9065,Bucks,117,Cavaliers,124,2018-03-19
9065,9066,Lakers,100,Pacers,110,2018-03-19
9066,9067,Hornets,94,76ers,108,2018-03-19
9067,9068,Grizzlies,115,Nets,118,2018-03-19
9068,9069,Nuggets,141,Heat,149,2018-03-19
9069,9070,Bulls,92,Knicks,110,2018-03-19
9070,9071,Warriors,75,Spurs,89,2018-03-19
9071,9072,Pistons,106,Kings,90,2018-03-19
9072,9073,Raptors,93,Magic,86,2018-03-20
9073,9074,Thunder,99,Celtics,100,2018-03-20
9074,9075,Clippers,109,Timberwolves,123,2018-03-20
9075,9076,Mavericks,105,Pelicans,115,2018-03-20
9076,9077,Hawks,99,Jazz,94,2018-03-20
9077,9078,Pistons,115,Suns,88,2018-03-20
9078,9079,Rockets,115,Trail Blazers,111,2018-03-20
9079,9080,Raptors,129,Cavaliers,132,2018-03-21
9080,9081,Grizzlies,105,76ers,119,2018-03-21
9081,9082,Hornets,111,Nets,105,2018-03-21
9082,9083,Knicks,98,Heat,119,2018-03-21
9083,9084,Pacers,92,Pelicans,96,2018-03-21
9084,9085,Nuggets,135,Bulls,102,2018-03-21
9085,9086,Clippers,127,Bucks,120,2018-03-21
9086,9087,Wizards,90,Spurs,98,2018-03-21
9087,9088,Grizzlies,79,Hornets,140,2018-03-22
9088,9089,76ers,118,Magic,98,2018-03-22
9089,9090,Pistons,96,Rockets,100,2018-03-22
9090,9091,Lakers,125,Pelicans,128,2018-03-22
9091,9092,Jazz,119,Mavericks,112,2018-03-22
9092,9093,Hawks,90,Kings,105,2018-03-22
9093,9094,Clippers,104,Pacers,109,2018-03-23
9094,9095,Nuggets,108,Wizards,100,2018-03-23
9095,9096,Suns,95,Cavaliers,120,2018-03-23
9096,9097,Timberwolves,108,Knicks,104,2018-03-23
9097,9098,Nets,112,Raptors,116,2018-03-23
9098,9099,Bucks,118,Bulls,105,2018-03-23
9099,9100,Heat,99,Thunder,105,2018-03-23
9100,9101,Jazz,120,Spurs,124,2018-03-23
9101,9102,Celtics,105,Trail Blazers,100,2018-03-23
9102,9103,Hawks,94,Warriors,106,2018-03-23
9103,9104,Timberwolves,108,76ers,120,2018-03-24
9104,9105,Bulls,95,Pistons,117,2018-03-24
9105,9106,Suns,99,Magic,105,2018-03-24
9106,9107,Pelicans,91,Rockets,114,2018-03-24
9107,9108,Lakers,100,Grizzlies,93,2018-03-24
9108,9109,Hornets,102,Mavericks,98,2018-03-24
9109,9110,Cavaliers,121,Nets,114,2018-03-25
9110,9111,Spurs,103,Bucks,106,2018-03-25
9111,9112,Heat,107,Pacers,113,2018-03-25
9112,9113,Clippers,117,Raptors,106,2018-03-25
9113,9114,Knicks,101,Wizards,97,2018-03-25
9114,9115,Celtics,104,Kings,93,2018-03-25
9115,9116,Trail Blazers,108,Thunder,105,2018-03-25
9116,9117,Hawks,99,Rockets,118,2018-03-25
9117,9118,Jazz,110,Warriors,91,2018-03-25
9118,9119,Knicks,128,Hornets,137,2018-03-26
9119,9120,Lakers,106,Pistons,112,2018-03-26
9120,9121,Nuggets,104,76ers,123,2018-03-26
9121,9122,Grizzlies,101,Timberwolves,93,2018-03-26
9122,9123,Celtics,102,Suns,94,2018-03-26
9123,9124,Spurs,106,Wizards,116,2018-03-27
9124,9125,Nuggets,110,Raptors,114,2018-03-27
9125,9126,Cavaliers,79,Heat,98,2018-03-27
9126,9127,Bulls,86,Rockets,118,2018-03-27
9127,9128,Trail Blazers,107,Pelicans,103,2018-03-27
9128,9129,Mavericks,103,Kings,97,2018-03-27
9129,9130,Pacers,92,Warriors,81,2018-03-27
9130,9131,Bucks,98,Clippers,105,2018-03-27
9131,9132,Cavaliers,118,Hornets,105,2018-03-28
9132,9133,Nets,111,Magic,104,2018-03-28
9133,9134,Knicks,101,76ers,118,2018-03-28
9134,9135,Trail Blazers,103,Grizzlies,108,2018-03-28
9135,9136,Hawks,114,Timberwolves,126,2018-03-28
9136,9137,Celtics,97,Jazz,94,2018-03-28
9137,9138,Clippers,111,Suns,99,2018-03-28
9138,9139,Mavericks,93,Lakers,103,2018-03-28
9139,9140,Wizards,92,Pistons,103,2018-03-29
9140,9141,Bulls,92,Heat,103,2018-03-29
9141,9142,Thunder,99,Spurs,103,2018-03-29
9142,9143,Pacers,106,Kings,103,2018-03-29
9143,9144,Bucks,116,Warriors,107,2018-03-29
9144,9145,Bulls,90,Magic,82,2018-03-30
9145,9146,76ers,101,Hawks,91,2018-03-30
9146,9147,Pelicans,102,Cavaliers,107,2018-03-30
9147,9148,Suns,103,Rockets,104,2018-03-30
9148,9149,Nuggets,126,Thunder,125,2018-03-30
9149,9150,Timberwolves,93,Mavericks,92,2018-03-30
9150,9151,Grizzlies,97,Jazz,107,2018-03-30
9151,9152,Bucks,124,Lakers,122,2018-03-30
9152,9153,Clippers,96,Trail Blazers,105,2018-03-30
9153,9154,Hornets,93,Wizards,107,2018-03-31
9154,9155,Pistons,115,Knicks,109,2018-03-31
9155,9156,Raptors,99,Celtics,110,2018-03-31
9156,9157,Nets,110,Heat,109,2018-03-31
9157,9158,Warriors,112,Kings,96,2018-03-31
9158,9159,76ers,119,Hornets,102,2018-04-01
9159,9160,Wizards,94,Bulls,113,2018-04-01
9160,9161,Rockets,83,Spurs,100,2018-04-01
9161,9162,Pacers,111,Clippers,104,2018-04-01
9162,9163,Magic,88,Hawks,94,2018-04-01
9163,9164,Pistons,108,Nets,96,2018-04-01
9164,9165,Mavericks,87,Cavaliers,98,2018-04-01
9165,9166,Thunder,109,Pelicans,104,2018-04-01
9166,9167,Jazz,121,Timberwolves,97,2018-04-01
9167,9168,Bucks,125,Nuggets,128,2018-04-01
9168,9169,Suns,107,Warriors,117,2018-04-01
9169,9170,Grizzlies,98,Trail Blazers,113,2018-04-01
9170,9171,Kings,84,Lakers,83,2018-04-01
9171,9172,Raptors,106,Cavaliers,112,2018-04-03
9172,9173,Nets,95,76ers,121,2018-04-03
9173,9174,Hawks,98,Heat,101,2018-04-03
9174,9175,Magic,97,Knicks,73,2018-04-03
9175,9176,Hornets,114,Bulls,120,2018-04-03
9176,9177,Wizards,104,Rockets,120,2018-04-03
9177,9178,Celtics,102,Bucks,106,2018-04-03
9178,9179,Warriors,111,Thunder,107,2018-04-03
9179,9180,Trail Blazers,109,Mavericks,115,2018-04-03
9180,9181,Pacers,104,Nuggets,107,2018-04-03
9181,9182,Lakers,110,Jazz,117,2018-04-03
9182,9183,Kings,94,Suns,97,2018-04-03
9183,9184,Spurs,110,Clippers,113,2018-04-03
9184,9185,76ers,115,Pistons,108,2018-04-04
9185,9186,Mavericks,100,Magic,105,2018-04-04
9186,9187,Heat,115,Hawks,86,2018-04-04
9187,9188,Celtics,78,Raptors,96,2018-04-04
9188,9189,Grizzlies,95,Pelicans,123,2018-04-04
9189,9190,Spurs,112,Lakers,122,2018-04-04
9190,9191,Warriors,106,Pacers,126,2018-04-05
9191,9192,Wizards,115,Cavaliers,119,2018-04-05
9192,9193,Trail Blazers,94,Rockets,96,2018-04-05
9193,9194,Nets,119,Bucks,111,2018-04-05
9194,9195,Clippers,95,Jazz,117,2018-04-05
9195,9196,Timberwolves,96,Nuggets,100,2018-04-05
9196,9197,Mavericks,106,Pistons,113,2018-04-06
9197,9198,Hornets,137,Magic,100,2018-04-06
9198,9199,Cavaliers,130,76ers,132,2018-04-06
9199,9200,Hawks,103,Wizards,97,2018-04-06
9200,9201,Bulls,104,Celtics,111,2018-04-06
9201,9202,Heat,98,Knicks,122,2018-04-06
9202,9203,Pacers,73,Raptors,92,2018-04-06
9203,9204,Kings,94,Grizzlies,93,2018-04-06
9204,9205,Pelicans,122,Suns,103,2018-04-06
9205,9206,Timberwolves,113,Lakers,96,2018-04-06
9206,9207,Nuggets,134,Clippers,115,2018-04-07
9207,9208,Bucks,115,Knicks,102,2018-04-07
9208,9209,Nets,124,Bulls,96,2018-04-07
9209,9210,Thunder,108,Rockets,102,2018-04-07
9210,9211,Pelicans,126,Warriors,120,2018-04-07
9211,9212,Trail Blazers,105,Spurs,116,2018-04-07
9212,9213,Pacers,123,Hornets,117,2018-04-08
9213,9214,Mavericks,97,76ers,109,2018-04-08
9214,9215,Hawks,112,Celtics,106,2018-04-08
9215,9216,Pistons,117,Grizzlies,130,2018-04-08
9216,9217,Magic,101,Raptors,112,2018-04-08
9217,9218,Jazz,112,Lakers,97,2018-04-08
9218,9219,Warriors,117,Suns,100,2018-04-08
9219,9220,Raptors,108,Pistons,98,2018-04-09
9220,9221,Bulls,105,Nets,114,2018-04-09
9221,9222,Thunder,115,Heat,93,2018-04-09
9222,9223,Cavaliers,123,Knicks,109,2018-04-09
9223,9224,Magic,86,Bucks,102,2018-04-09
9224,9225,Grizzlies,94,Timberwolves,113,2018-04-09
9225,9226,Kings,85,Spurs,98,2018-04-09
9226,9227,Trail Blazers,82,Nuggets,88,2018-04-09
9227,9228,Pelicans,113,Clippers,100,2018-04-09
9228,9229,Hornets,119,Pacers,93,2018-04-10
9229,9230,76ers,121,Hawks,113,2018-04-10
9230,9231,Celtics,101,Wizards,113,2018-04-10
9231,9232,Suns,124,Mavericks,97,2018-04-10
9232,9233,Warriors,79,Jazz,119,2018-04-10
9233,9234,Rockets,105,Lakers,99,2018-04-10
9234,9235,Nets,97,Celtics,110,2018-04-11
9235,9236,Knicks,110,Cavaliers,98,2018-04-11
9236,9237,Raptors,109,Heat,116,2018-04-11
9237,9238,Wizards,92,Magic,101,2018-04-11
9238,9239,Bucks,95,76ers,130,2018-04-11
9239,9240,Pistons,119,Bulls,87,2018-04-11
9240,9241,Nuggets,106,Timberwolves,112,2018-04-11
9241,9242,Spurs,98,Pelicans,122,2018-04-11
9242,9243,Grizzlies,123,Thunder,137,2018-04-11
9243,9244,Lakers,115,Clippers,100,2018-04-11
9244,9245,Jazz,93,Trail Blazers,102,2018-04-11
9245,9246,Rockets,83,Kings,96,2018-04-11
9246,9247,76ers,87,Celtics,105,2018-10-16
9247,9248,Thunder,100,Warriors,108,2018-10-16
9248,9249,Bucks,113,Hornets,112,2018-10-17
9249,9250,Nets,100,Pistons,103,2018-10-17
9250,9251,Grizzlies,83,Pacers,111,2018-10-17
9251,9252,Heat,101,Magic,104,2018-10-17
9252,9253,Hawks,107,Knicks,126,2018-10-17
9253,9254,Cavaliers,104,Raptors,116,2018-10-17
9254,9255,Pelicans,131,Rockets,112,2018-10-17
9255,9256,Timberwolves,108,Spurs,112,2018-10-17
9256,9257,Jazz,123,Kings,117,2018-10-17
9257,9258,Nuggets,107,Clippers,98,2018-10-17
9258,9259,Mavericks,100,Suns,121,2018-10-17
9259,9260,Bulls,108,76ers,127,2018-10-18
9260,9261,Heat,113,Wizards,112,2018-10-18
9261,9262,Lakers,119,Trail Blazers,128,2018-10-18
9262,9263,Hornets,120,Magic,88,2018-10-19
9263,9264,Knicks,105,Nets,107,2018-10-19
9264,9265,Celtics,101,Raptors,113,2018-10-19
9265,9266,Hawks,117,Grizzlies,131,2018-10-19
9266,9267,Cavaliers,123,Timberwolves,131,2018-10-19
9267,9268,Kings,129,Pelicans,149,2018-10-19
9268,9269,Pacers,101,Bucks,118,2018-10-19
9269,9270,Warriors,124,Jazz,123,2018-10-19
9270,9271,Thunder,92,Clippers,108,2018-10-19
9271,9272,Nets,112,Pacers,132,2018-10-20
9272,9273,Raptors,117,Wizards,113,2018-10-20
9273,9274,Celtics,103,Knicks,101,2018-10-20
9274,9275,Magic,115,76ers,116,2018-10-20
9275,9276,Hornets,113,Heat,112,2018-10-20
9276,9277,Pistons,118,Bulls,116,2018-10-20
9277,9278,Timberwolves,136,Mavericks,140,2018-10-20
9278,9279,Suns,91,Nuggets,119,2018-10-20
9279,9280,Spurs,108,Trail Blazers,121,2018-10-20
9280,9281,Rockets,124,Lakers,115,2018-10-20
9281,9282,Hawks,133,Cavaliers,111,2018-10-21
9282,9283,Kings,131,Thunder,120,2018-10-21
9283,9284,Warriors,98,Nuggets,100,2018-10-21
9284,9285,Rockets,112,Clippers,115,2018-10-21
9285,9286,Magic,93,Celtics,90,2018-10-22
9286,9287,Hornets,106,Raptors,127,2018-10-22
9287,9288,Knicks,113,Bucks,124,2018-10-22
9288,9289,Pacers,91,Timberwolves,101,2018-10-22
9289,9290,Bulls,109,Mavericks,115,2018-10-22
9290,9291,Grizzlies,92,Jazz,84,2018-10-22
9291,9292,Wizards,125,Trail Blazers,124,2018-10-22
9292,9293,Suns,103,Warriors,123,2018-10-22
9293,9294,Spurs,143,Lakers,142,2018-10-22
9294,9295,76ers,132,Pistons,133,2018-10-23
9295,9296,Clippers,109,Pelicans,116,2018-10-23
9296,9297,Kings,112,Nuggets,126,2018-10-23
9297,9298,Mavericks,104,Hawks,111,2018-10-24
9298,9299,Nets,102,Cavaliers,86,2018-10-24
9299,9300,Knicks,87,Heat,110,2018-10-24
9300,9301,Timberwolves,105,Raptors,112,2018-10-24
9301,9302,Hornets,110,Bulls,112,2018-10-24
9302,9303,Jazz,100,Rockets,89,2018-10-24
9303,9304,Pacers,116,Spurs,96,2018-10-24
9304,9305,76ers,108,Bucks,123,2018-10-24
9305,9306,Lakers,131,Suns,113,2018-10-24
9306,9307,Grizzlies,92,Kings,97,2018-10-24
9307,9308,Wizards,122,Warriors,144,2018-10-24
9308,9309,Cavaliers,103,Pistons,110,2018-10-25
9309,9310,Trail Blazers,128,Magic,114,2018-10-25
9310,9311,Celtics,101,Thunder,95,2018-10-25
9311,9312,Nuggets,114,Lakers,121,2018-10-25
9312,9313,Bulls,106,Hornets,135,2018-10-26
9313,9314,Warriors,128,Knicks,100,2018-10-26
9314,9315,Mavericks,107,Raptors,116,2018-10-26
9315,9316,Clippers,133,Rockets,113,2018-10-26
9316,9317,Bucks,125,Timberwolves,95,2018-10-26
9317,9318,Nets,115,Pelicans,117,2018-10-26
9318,9319,Wizards,112,Kings,116,2018-10-26
9319,9320,Celtics,109,Pistons,89,2018-10-27
9320,9321,Jazz,132,Pelicans,111,2018-10-27
9321,9322,Bulls,97,Hawks,85,2018-10-27
9322,9323,Pacers,119,Cavaliers,107,2018-10-27
9323,9324,Hornets,103,76ers,105,2018-10-27
9324,9325,Trail Blazers,111,Heat,120,2018-10-27
9325,9326,Suns,96,Grizzlies,117,2018-10-27
9326,9327,Magic,91,Bucks,113,2018-10-27
9327,9328,Lakers,106,Spurs,110,2018-10-27
9328,9329,Warriors,120,Nets,114,2018-10-28
9329,9330,Jazz,113,Mavericks,104,2018-10-28
9330,9331,Suns,110,Thunder,117,2018-10-28
9331,9332,Wizards,104,Clippers,136,2018-10-28
9332,9333,Trail Blazers,103,Pacers,93,2018-10-29
9333,9334,Hawks,92,76ers,113,2018-10-29
9334,9335,Kings,123,Heat,113,2018-10-29
9335,9336,Nets,96,Knicks,115,2018-10-29
9336,9337,Warriors,149,Bulls,124,2018-10-29
9337,9338,Raptors,109,Bucks,124,2018-10-29
9338,9339,Lakers,120,Timberwolves,124,2018-10-29
9339,9340,Mavericks,108,Spurs,113,2018-10-29
9340,9341,Pelicans,111,Nuggets,116,2018-10-29
9341,9342,Heat,113,Hornets,125,2018-10-30
9342,9343,Hawks,114,Cavaliers,136,2018-10-30
9343,9344,Kings,107,Magic,99,2018-10-30
9344,9345,Pistons,105,Celtics,108,2018-10-30
9345,9346,76ers,112,Raptors,129,2018-10-30
9346,9347,Trail Blazers,104,Rockets,85,2018-10-30
9347,9348,Wizards,95,Grizzlies,107,2018-10-30
9348,9349,Clippers,110,Thunder,128,2018-10-30
9349,9350,Pistons,119,Nets,120,2018-10-31
9350,9351,Pacers,107,Knicks,101,2018-10-31
9351,9352,Nuggets,108,Bulls,107,2018-10-31
9352,9353,Jazz,125,Timberwolves,128,2018-10-31
9353,9354,Pelicans,121,Warriors,131,2018-10-31
9354,9355,Mavericks,113,Lakers,114,2018-10-31
9355,9356,Spurs,120,Suns,90,2018-10-31
9356,9357,Thunder,111,Hornets,107,2018-11-01
9357,9358,Nuggets,110,Cavaliers,91,2018-11-01
9358,9359,Clippers,113,76ers,122,2018-11-01
9359,9360,Kings,146,Hawks,115,2018-11-01
9360,9361,Bucks,113,Celtics,117,2018-11-01
9361,9362,Pelicans,119,Trail Blazers,132,2018-11-01
9362,9363,Clippers,120,Magic,95,2018-11-02
9363,9364,Rockets,119,Nets,111,2018-11-02
9364,9365,Thunder,134,Wizards,111,2018-11-02
9365,9366,Pacers,107,Bulls,105,2018-11-02
9366,9367,Knicks,118,Mavericks,106,2018-11-02
9367,9368,Grizzlies,110,Jazz,100,2018-11-02
9368,9369,Raptors,107,Suns,98,2018-11-02
9369,9370,Timberwolves,99,Warriors,116,2018-11-02
9370,9371,Pistons,99,76ers,109,2018-11-03
9371,9372,Cavaliers,94,Hornets,126,2018-11-03
9372,9373,Celtics,101,Pacers,102,2018-11-03
9373,9374,Heat,118,Hawks,123,2018-11-03
9374,9375,Rockets,96,Bulls,88,2018-11-03
9375,9376,Pelicans,95,Spurs,109,2018-11-03
9376,9377,Jazz,88,Nuggets,103,2018-11-03
9377,9378,Lakers,114,Trail Blazers,110,2018-11-03
9378,9379,Kings,109,Bucks,144,2018-11-04
9379,9380,76ers,97,Nets,122,2018-11-04
9380,9381,Knicks,95,Wizards,108,2018-11-04
9381,9382,Magic,117,Spurs,110,2018-11-04
9382,9383,Grizzlies,100,Suns,102,2018-11-04
9383,9384,Timberwolves,81,Trail Blazers,111,2018-11-04
9384,9385,Raptors,121,Lakers,107,2018-11-04
9385,9386,Heat,120,Pistons,115,2018-11-05
9386,9387,Rockets,98,Pacers,94,2018-11-05
9387,9388,Cavaliers,100,Magic,102,2018-11-05
9388,9389,Bulls,116,Knicks,115,2018-11-05
9389,9390,Pelicans,116,Thunder,122,2018-11-05
9390,9391,Celtics,107,Nuggets,115,2018-11-05
9391,9392,Raptors,124,Jazz,111,2018-11-05
9392,9393,Grizzlies,101,Warriors,117,2018-11-05
9393,9394,Timberwolves,109,Clippers,120,2018-11-05
9394,9395,Hawks,102,Hornets,113,2018-11-06
9395,9396,Wizards,100,Mavericks,119,2018-11-06
9396,9397,Nets,104,Suns,82,2018-11-06
9397,9398,Bucks,103,Trail Blazers,118,2018-11-06
9398,9399,Thunder,95,Cavaliers,86,2018-11-07
9399,9400,Pistons,103,Magic,96,2018-11-07
9400,9401,Knicks,112,Hawks,107,2018-11-07
9401,9402,Spurs,88,Heat,95,2018-11-07
9402,9403,76ers,100,Pacers,94,2018-11-07
9403,9404,Nuggets,87,Grizzlies,89,2018-11-07
9404,9405,Bulls,98,Pelicans,107,2018-11-07
9405,9406,Mavericks,102,Jazz,117,2018-11-07
9406,9407,Raptors,114,Kings,105,2018-11-07
9407,9408,Timberwolves,110,Lakers,114,2018-11-07
9408,9409,Rockets,80,Thunder,98,2018-11-08
9409,9410,Celtics,116,Suns,109,2018-11-08
9410,9411,Clippers,105,Trail Blazers,116,2018-11-08
9411,9412,Bucks,134,Warriors,111,2018-11-08
9412,9413,Wizards,108,Magic,117,2018-11-09
9413,9414,Hornets,132,76ers,133,2018-11-09
9414,9415,Pistons,124,Hawks,109,2018-11-09
9415,9416,Pacers,110,Heat,102,2018-11-09
9416,9417,Nets,112,Nuggets,110,2018-11-09
9417,9418,Celtics,115,Jazz,123,2018-11-09
9418,9419,Timberwolves,110,Kings,121,2018-11-09
9419,9420,Knicks,112,Raptors,128,2018-11-10
9420,9421,Bucks,126,Clippers,128,2018-11-10
9421,9422,Suns,99,Pelicans,119,2018-11-10
9422,9423,Wizards,116,Heat,110,2018-11-10
9423,9424,Cavaliers,98,Bulls,99,2018-11-10
9424,9425,76ers,106,Grizzlies,112,2018-11-10
9425,9426,Rockets,89,Spurs,96,2018-11-10
