,PLAYER,TEAM,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,GAMEID,Date
179,Danny Green,San Antonio Spurs,20:52,1,6,16.7,1,2,50.0,0,0,0.0,0,2,2,1,2,0,0,1,3,1,31,2013-11-01
180,Patty Mills,San Antonio Spurs,12:04,2,6,33.3,0,0,0.0,0,0,0.0,0,1,1,2,1,0,1,0,4,-8,31,2013-11-01
181,Cory Joseph,San Antonio Spurs,0:21,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,31,2013-11-01
182,Tristan Thompson,Cleveland Cavaliers,35:28,1,5,20.0,0,0,0.0,0,0,0.0,1,3,4,0,0,0,1,1,2,-4,32,2013-11-02
183,Kyrie Irving,Cleveland Cavaliers,33:50,6,17,35.3,1,3,33.3,2,4,50.0,0,3,3,5,0,0,1,3,15,-5,32,2013-11-02
184,Paul George,Indiana Pacers,30:11,8,17,47.1,3,6,50.0,2,2,100,1,12,13,3,2,0,4,1,21,4,32,2013-11-02
185,Solomon Hill,Indiana Pacers,9:23,2,2,100,0,0,0.0,0,0,0.0,1,2,3,1,0,1,1,0,4,4,32,2013-11-02
186,Jimmy Butler,Chicago Bulls,39:01,4,6,66.7,0,1,0.0,1,2,50.0,1,5,6,4,1,2,2,0,9,-2,33,2013-11-02
187,Derrick Rose,Chicago Bulls,32:28,4,14,28.6,1,3,33.3,4,4,100,2,2,4,6,0,0,8,2,13,-11,33,2013-11-02
188,Taj Gibson,Chicago Bulls,23:55,6,9,66.7,0,0,0.0,0,0,0.0,5,2,7,0,1,1,2,2,12,8,33,2013-11-02
189,Thaddeus Young,Philadelphia 76ers,28:45,5,9,55.6,3,4,75.0,0,0,0.0,0,7,7,2,1,1,1,2,13,9,33,2013-11-02
190,Michael Carter-Williams,Philadelphia 76ers,37:09,10,22,45.5,2,5,40.0,4,5,80.0,3,1,4,10,3,0,4,1,26,6,33,2013-11-02
191,Kemba Walker,Charlotte Bobcats,27:09,7,19,36.8,0,5,0.0,0,0,0.0,1,1,2,0,0,0,1,3,14,-24,34,2013-11-02
192,Cody Zeller,Charlotte Bobcats,9:34,2,4,50.0,0,0,0.0,0,0,0.0,1,0,1,0,2,0,2,4,4,-9,34,2013-11-02
193,Anthony Davis,New Orleans Pelicans,36:40,9,13,69.2,0,0,0.0,7,8,87.5,3,5,8,4,6,6,2,3,25,22,34,2013-11-02
194,Eric Gordon,New Orleans Pelicans,21:06,3,7,42.9,1,3,33.3,0,0,0.0,0,2,2,2,1,2,3,3,7,7,34,2013-11-02
195,Jrue Holiday,New Orleans Pelicans,32:28,5,13,38.5,2,3,66.7,2,2,100,1,2,3,8,0,0,4,2,14,15,34,2013-11-02
196,Mike Conley,Memphis Grizzlies,38:02,7,16,43.8,1,4,25.0,9,10,90.0,2,2,4,8,3,1,1,2,24,1,35,2013-11-02
197,Ed Davis,Memphis Grizzlies,5:55,1,1,100,0,0,0.0,0,0,0.0,0,1,1,1,0,1,0,2,2,-10,35,2013-11-02
198,Jae Crowder,Dallas Mavericks,16:01,0,2,0.0,0,0,0.0,0,0,0.0,1,2,3,1,0,1,1,0,0,4,35,2013-11-02
199,Rudy Gay,Toronto Raptors,35:21,4,14,28.6,2,5,40.0,8,10,80.0,2,13,15,0,3,0,5,2,18,2,36,2013-11-02
200,Jonas Valanciunas,Toronto Raptors,16:16,3,8,37.5,0,0,0.0,1,2,50.0,3,3,6,0,0,0,2,3,7,-1,36,2013-11-02
201,DeMar DeRozan,Toronto Raptors,34:56,5,14,35.7,1,3,33.3,6,8,75.0,1,5,6,5,2,0,2,1,17,17,36,2013-11-02
202,Kyle Lowry,Toronto Raptors,34:08,5,14,35.7,2,4,50.0,2,4,50.0,1,5,6,4,0,0,0,3,14,11,36,2013-11-02
203,D.J. Augustin,Toronto Raptors,13:52,0,4,0.0,0,3,0.0,2,2,100,0,1,1,1,1,0,3,1,2,-4,36,2013-11-02
204,Terrence Ross,Toronto Raptors,22:19,2,5,40.0,1,4,25.0,1,2,50.0,0,5,5,1,0,0,2,4,6,-3,36,2013-11-02
205,Khris Middleton,Milwaukee Bucks,19:00,4,9,44.4,0,1,0.0,0,2,0.0,0,1,1,0,2,1,0,4,8,-1,36,2013-11-02
206,Giannis Antetokounmpo,Milwaukee Bucks,16:57,1,2,50.0,0,0,0.0,0,2,0.0,0,2,2,0,1,0,0,1,2,6,36,2013-11-02
207,Dwight Howard,Houston Rockets,37:13,4,8,50.0,0,0,0.0,7,10,70.0,2,7,9,1,1,2,2,3,15,5,37,2013-11-02
208,James Harden,Houston Rockets,43:01,7,15,46.7,2,6,33.3,7,10,70.0,1,3,4,5,3,1,5,4,23,10,37,2013-11-02
209,Derrick Favors,Utah Jazz,33:00,3,7,42.9,0,0,0.0,6,8,75.0,2,4,6,0,2,2,2,2,12,-8,37,2013-11-02
210,Gordon Hayward,Utah Jazz,38:10,7,16,43.8,1,5,20.0,0,2,0.0,2,3,5,2,0,0,1,3,15,-19,37,2013-11-02
211,Rudy Gobert,Utah Jazz,8:49,0,0,0.0,0,0,0.0,2,2,100,0,2,2,0,1,1,2,4,2,2,37,2013-11-02
212,Alec Burks,Utah Jazz,34:09,6,16,37.5,1,4,25.0,2,4,50.0,1,2,3,2,3,1,1,2,15,-2,37,2013-11-02
213,Kawhi Leonard,San Antonio Spurs,26:26,4,9,44.4,0,0,0.0,1,1,100,0,1,1,1,2,0,1,2,9,-11,38,2013-11-02
214,Danny Green,San Antonio Spurs,17:02,0,3,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,1,0,1,0,0,38,2013-11-02
215,Patty Mills,San Antonio Spurs,14:48,2,3,66.7,1,1,100,0,0,0.0,0,2,2,1,0,0,1,1,5,-5,38,2013-11-02
216,Nicolas Batum,Portland Trail Blazers,35:54,4,11,36.4,1,4,25.0,2,3,66.7,4,8,12,11,0,1,4,2,11,5,38,2013-11-02
217,LaMarcus Aldridge,Portland Trail Blazers,38:15,11,17,64.7,0,0,0.0,2,2,100,0,7,7,4,1,2,3,1,24,11,38,2013-11-02
218,Robin Lopez,Portland Trail Blazers,39:45,6,10,60.0,0,0,0.0,0,0,0.0,3,3,6,1,0,2,0,1,12,13,38,2013-11-02
219,Damian Lillard,Portland Trail Blazers,36:06,7,16,43.8,3,8,37.5,8,8,100,0,7,7,7,0,0,3,2,25,16,38,2013-11-02
220,Ben McLemore,Sacramento Kings,30:04,8,17,47.1,3,9,33.3,0,0,0.0,3,1,4,1,1,0,2,2,19,15,39,2013-11-02
221,Andre Iguodala,Golden State Warriors,39:20,2,5,40.0,1,3,33.3,0,0,0.0,1,5,6,5,0,1,2,2,5,19,39,2013-11-02
222,Klay Thompson,Golden State Warriors,40:14,10,17,58.8,3,8,37.5,4,4,100,1,6,7,2,1,0,1,3,27,19,39,2013-11-02
223,Stephen Curry,Golden State Warriors,32:30,8,13,61.5,5,8,62.5,1,1,100,0,1,1,12,1,0,7,4,22,18,39,2013-11-02
224,Draymond Green,Golden State Warriors,23:58,2,4,50.0,1,2,50.0,1,2,50.0,0,3,3,0,3,0,1,1,6,7,39,2013-11-02
225,Kent Bazemore,Golden State Warriors,13:20,3,5,60.0,0,1,0.0,0,0,0.0,1,1,2,0,0,0,1,2,6,-8,39,2013-11-02
226,Jeff Green,Boston Celtics,20:06,3,5,60.0,0,0,0.0,1,1,100,0,2,2,2,0,0,2,2,7,-8,40,2013-11-03
227,Avery Bradley,Boston Celtics,34:00,6,14,42.9,1,2,50.0,0,0,0.0,4,4,8,3,3,0,6,2,13,-15,40,2013-11-03
228,Kelly Olynyk,Boston Celtics,25:56,6,11,54.5,0,1,0.0,3,3,100,2,6,8,0,2,0,3,5,15,-3,40,2013-11-03
229,Andre Drummond,Detroit Pistons,39:39,7,13,53.8,0,0,0.0,1,4,25.0,3,9,12,0,2,2,1,2,15,9,40,2013-11-03
230,Trevor Ariza,Washington Wizards,30:27,4,16,25.0,3,9,33.3,2,2,100,4,3,7,0,2,0,3,4,13,0,41,2013-11-03
231,Bradley Beal,Washington Wizards,40:53,6,14,42.9,4,8,50.0,3,6,50.0,1,2,3,3,0,0,5,4,19,-16,41,2013-11-03
232,John Wall,Washington Wizards,39:02,4,12,33.3,1,4,25.0,2,2,100,2,2,4,9,1,0,5,5,11,-12,41,2013-11-03
233,Garrett Temple,Washington Wizards,0:27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,41,2013-11-03
234,LeBron James,Miami Heat,34:41,9,14,64.3,3,5,60.0,4,5,80.0,0,3,3,5,1,0,6,2,25,16,41,2013-11-03
235,Udonis Haslem,Miami Heat,16:37,2,4,50.0,0,0,0.0,0,0,0.0,0,4,4,1,0,1,0,1,4,6,41,2013-11-03
236,Brook Lopez,Brooklyn Nets,32:54,8,15,53.3,0,0,0.0,5,5,100,2,4,6,0,1,5,1,1,21,-11,42,2013-11-03
237,Mason Plumlee,Brooklyn Nets,2:50,1,1,100,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-2,42,2013-11-03
238,Maurice Harkless,Orlando Magic,36:31,3,8,37.5,2,2,100,2,4,50.0,2,3,5,1,2,1,0,2,10,20,42,2013-11-03
239,Nikola Vucevic,Orlando Magic,35:22,9,14,64.3,0,0,0.0,1,2,50.0,6,6,12,1,0,1,2,1,19,17,42,2013-11-03
240,Victor Oladipo,Orlando Magic,21:24,8,13,61.5,0,1,0.0,3,4,75.0,0,6,6,4,2,0,7,2,19,11,42,2013-11-03
241,E'Twaun Moore,Orlando Magic,13:44,2,3,66.7,1,1,100,0,0,0.0,0,1,1,0,0,0,1,1,5,3,42,2013-11-03
242,P.J. Tucker,Phoenix Suns,39:14,2,5,40.0,2,4,50.0,0,0,0.0,1,4,5,2,0,0,2,4,6,-3,43,2013-11-03
243,Goran Dragic,Phoenix Suns,19:54,5,9,55.6,0,1,0.0,0,0,0.0,0,3,3,2,1,0,1,1,10,-2,43,2013-11-03
244,Eric Bledsoe,Phoenix Suns,40:02,7,17,41.2,2,8,25.0,10,12,83.3,2,5,7,14,3,0,8,3,26,-1,43,2013-11-03
245,Markieff Morris,Phoenix Suns,18:55,2,8,25.0,0,1,0.0,2,2,100,2,1,3,1,0,0,0,1,6,-2,43,2013-11-03
246,Ish Smith,Phoenix Suns,2:50,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,2,0,0,0,0,-2,43,2013-11-03
247,Kevin Durant,Oklahoma City Thunder,39:42,10,19,52.6,2,5,40.0,11,13,84.6,1,9,10,1,2,0,3,1,33,3,43,2013-11-03
248,Serge Ibaka,Oklahoma City Thunder,24:52,4,12,33.3,0,1,0.0,1,1,100,4,6,10,0,0,0,1,3,9,4,43,2013-11-03
249,Russell Westbrook,Oklahoma City Thunder,32:45,5,16,31.3,0,2,0.0,11,14,78.6,1,3,4,7,1,0,4,3,21,1,43,2013-11-03
250,Jeremy Lamb,Oklahoma City Thunder,15:53,3,5,60.0,0,2,0.0,2,2,100,0,2,2,1,0,1,0,3,8,4,43,2013-11-03
251,Reggie Jackson,Oklahoma City Thunder,27:46,5,12,41.7,0,4,0.0,0,0,0.0,0,4,4,5,1,1,2,1,10,12,43,2013-11-03
252,Steven Adams,Oklahoma City Thunder,8:47,1,3,33.3,0,0,0.0,0,0,0.0,4,0,4,0,0,1,1,2,2,-7,43,2013-11-03
253,Kevin Love,Minnesota Timberwolves,40:31,10,19,52.6,2,8,25.0,12,15,80.0,2,13,15,5,0,0,4,4,34,24,44,2013-11-03
254,Ricky Rubio,Minnesota Timberwolves,40:30,3,11,27.3,0,3,0.0,2,2,100,1,5,6,10,3,0,4,3,8,13,44,2013-11-03
255,Carmelo Anthony,New York Knicks,44:04,8,21,38.1,2,6,33.3,4,5,80.0,5,12,17,3,0,0,5,4,22,8,44,2013-11-03
256,Paul Millsap,Atlanta Hawks,28:53,4,9,44.4,0,0,0.0,6,10,60.0,3,4,7,4,1,1,1,4,14,3,45,2013-11-03
257,Al Horford,Atlanta Hawks,33:37,5,12,41.7,0,0,0.0,2,4,50.0,3,13,16,2,2,1,4,4,12,-4,45,2013-11-03
258,Dennis Schroder,Atlanta Hawks,21:34,4,11,36.4,0,2,0.0,2,4,50.0,0,3,3,4,0,0,1,1,10,-7,45,2013-11-03
259,Kevin Love,Minnesota Timberwolves,36:19,8,20,40.0,0,7,0.0,1,1,100,4,9,13,5,0,1,3,1,17,7,46,2013-11-04
260,Ricky Rubio,Minnesota Timberwolves,25:36,0,7,0.0,0,3,0.0,4,4,100,0,1,1,5,5,1,2,1,4,-3,46,2013-11-04
261,Gorgui Dieng,Minnesota Timberwolves,2:38,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,1,1,3,0,-2,46,2013-11-04
262,Tristan Thompson,Cleveland Cavaliers,37:27,5,13,38.5,0,0,0.0,2,3,66.7,3,8,11,1,1,0,6,3,12,3,46,2013-11-04
263,Kyrie Irving,Cleveland Cavaliers,32:48,7,15,46.7,1,3,33.3,0,0,0.0,0,8,8,6,1,2,9,4,15,-5,46,2013-11-04
264,Andre Iguodala,Golden State Warriors,32:39,11,18,61.1,7,11,63.6,3,4,75.0,1,2,3,3,3,1,1,2,32,35,47,2013-11-04
265,Klay Thompson,Golden State Warriors,29:38,5,12,41.7,4,8,50.0,1,2,50.0,1,2,3,2,2,0,1,3,15,38,47,2013-11-04
266,Stephen Curry,Golden State Warriors,29:13,7,16,43.8,2,9,22.2,2,2,100,3,7,10,12,5,1,2,0,18,34,47,2013-11-04
267,Draymond Green,Golden State Warriors,20:50,1,4,25.0,0,1,0.0,0,0,0.0,0,9,9,2,2,2,1,2,2,-3,47,2013-11-04
268,Kent Bazemore,Golden State Warriors,13:02,2,6,33.3,1,2,50.0,2,4,50.0,1,2,3,1,2,1,2,2,7,-15,47,2013-11-04
269,Thaddeus Young,Philadelphia 76ers,22:34,3,10,30.0,0,2,0.0,0,0,0.0,0,2,2,1,0,0,2,1,6,-29,47,2013-11-04
270,Michael Carter-Williams,Philadelphia 76ers,34:56,4,17,23.5,1,7,14.3,9,12,75.0,1,5,6,4,0,0,6,3,18,-23,47,2013-11-04
271,Jeff Green,Boston Celtics,40:27,6,12,50.0,1,4,25.0,9,12,75.0,0,5,5,1,0,1,2,2,22,-13,48,2013-11-04
272,Avery Bradley,Boston Celtics,32:29,6,12,50.0,0,2,0.0,2,2,100,0,0,0,3,1,0,1,3,14,-13,48,2013-11-04
273,Kelly Olynyk,Boston Celtics,24:40,1,8,12.5,0,1,0.0,2,2,100,0,4,4,0,0,0,4,3,4,7,48,2013-11-04
274,Mike Conley,Memphis Grizzlies,32:33,5,14,35.7,1,3,33.3,4,4,100,0,2,2,8,0,0,2,2,15,7,48,2013-11-04
275,Ed Davis,Memphis Grizzlies,7:43,2,6,33.3,0,0,0.0,0,0,0.0,2,1,3,0,0,0,2,2,4,-13,48,2013-11-04
276,Dwight Howard,Houston Rockets,25:49,4,9,44.4,0,0,0.0,5,10,50.0,2,7,9,0,0,1,2,4,13,-24,49,2013-11-04
277,James Harden,Houston Rockets,32:48,6,16,37.5,0,7,0.0,3,5,60.0,1,1,2,5,0,0,2,2,15,-11,49,2013-11-04
278,Blake Griffin,Los Angeles Clippers,31:45,8,13,61.5,0,0,0.0,2,4,50.0,2,5,7,2,1,1,2,5,18,30,49,2013-11-04
279,DeAndre Jordan,Los Angeles Clippers,29:33,4,5,80.0,0,0,0.0,3,5,60.0,1,8,9,0,0,1,0,5,11,24,49,2013-11-04
280,Chris Paul,Los Angeles Clippers,33:17,7,13,53.8,1,3,33.3,8,8,100,0,3,3,17,2,0,2,2,23,27,49,2013-11-04
281,Reggie Bullock,Los Angeles Clippers,4:07,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,49,2013-11-04
282,LeBron James,Miami Heat,36:01,13,20,65.0,1,3,33.3,8,8,100,2,6,8,8,0,1,1,2,35,3,50,2013-11-05
283,Udonis Haslem,Miami Heat,21:47,0,4,0.0,0,0,0.0,0,0,0.0,4,1,5,0,0,0,0,3,0,-2,50,2013-11-05
284,Rudy Gay,Toronto Raptors,33:34,3,10,30.0,1,3,33.3,6,7,85.7,3,7,10,2,1,0,4,4,13,-4,50,2013-11-05
285,Jonas Valanciunas,Toronto Raptors,27:10,7,13,53.8,0,0,0.0,4,6,66.7,4,5,9,0,0,1,0,3,18,-9,50,2013-11-05
286,DeMar DeRozan,Toronto Raptors,39:46,8,15,53.3,0,3,0.0,5,5,100,0,0,0,3,1,0,2,3,21,-7,50,2013-11-05
287,Kyle Lowry,Toronto Raptors,35:27,4,11,36.4,2,8,25.0,3,3,100,2,1,3,5,1,0,1,4,13,0,50,2013-11-05
288,D.J. Augustin,Toronto Raptors,12:33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,2,0,-9,50,2013-11-05
289,Terrence Ross,Toronto Raptors,23:57,3,8,37.5,3,7,42.9,2,2,100,0,2,2,2,1,0,1,0,11,-3,50,2013-11-05
290,Derrick Favors,Utah Jazz,24:29,2,8,25.0,0,0,0.0,2,2,100,1,4,5,0,1,0,1,3,6,-18,51,2013-11-05
291,Gordon Hayward,Utah Jazz,31:27,8,16,50.0,1,3,33.3,5,5,100,1,4,5,4,0,0,2,0,22,-25,51,2013-11-05
292,Alec Burks,Utah Jazz,27:42,4,13,30.8,0,0,0.0,5,9,55.6,3,2,5,4,3,0,1,3,13,3,51,2013-11-05
293,Rudy Gobert,Utah Jazz,15:38,0,4,0.0,0,0,0.0,0,2,0.0,5,6,11,0,0,2,0,6,0,-3,51,2013-11-05
294,Brook Lopez,Brooklyn Nets,25:00,10,13,76.9,0,0,0.0,7,9,77.8,2,5,7,2,2,1,1,2,27,22,51,2013-11-05
295,Mason Plumlee,Brooklyn Nets,17:25,2,6,33.3,0,0,0.0,1,2,50.0,3,1,4,0,0,0,2,4,5,-9,51,2013-11-05
296,Paul George,Indiana Pacers,40:40,12,18,66.7,4,8,50.0,3,3,100,1,9,10,4,4,0,4,1,31,18,52,2013-11-05
297,Solomon Hill,Indiana Pacers,5:24,2,2,100,1,1,100,0,0,0.0,0,0,0,0,0,0,0,0,5,8,52,2013-11-05
298,Andre Drummond,Detroit Pistons,34:07,3,5,60.0,0,0,0.0,0,0,0.0,2,7,9,0,1,1,1,5,6,-18,52,2013-11-05
299,Kentavious Caldwell-Pope,Detroit Pistons,3:39,2,2,100,1,1,100,0,0,0.0,0,0,0,0,0,0,0,1,5,9,52,2013-11-05
300,Kemba Walker,Charlotte Bobcats,35:20,9,20,45.0,3,7,42.9,4,5,80.0,0,5,5,6,1,0,3,2,25,3,53,2013-11-05
301,Cody Zeller,Charlotte Bobcats,18:00,2,3,66.7,0,0,0.0,3,4,75.0,2,3,5,1,1,0,3,4,7,-5,53,2013-11-05
302,Carmelo Anthony,New York Knicks,44:37,10,28,35.7,2,5,40.0,10,10,100,1,4,5,2,2,0,2,3,32,-5,53,2013-11-05
303,P.J. Tucker,Phoenix Suns,35:16,3,6,50.0,1,2,50.0,0,0,0.0,0,6,6,3,1,0,1,2,7,0,54,2013-11-05
304,Eric Bledsoe,Phoenix Suns,31:51,10,12,83.3,1,2,50.0,4,4,100,0,4,4,5,3,0,5,2,25,0,54,2013-11-05
305,Markieff Morris,Phoenix Suns,29:10,7,15,46.7,1,2,50.0,2,4,50.0,1,4,5,4,2,0,0,2,17,14,54,2013-11-05
306,Ish Smith,Phoenix Suns,16:09,1,4,25.0,0,1,0.0,0,0,0.0,0,2,2,8,0,1,1,0,2,6,54,2013-11-05
307,Anthony Davis,New Orleans Pelicans,39:42,5,14,35.7,0,0,0.0,7,8,87.5,1,10,11,0,0,5,1,4,17,-3,54,2013-11-05
308,Eric Gordon,New Orleans Pelicans,34:13,7,17,41.2,3,5,60.0,3,3,100,1,2,3,5,3,0,2,3,20,-4,54,2013-11-05
309,Jrue Holiday,New Orleans Pelicans,24:55,1,7,14.3,1,2,50.0,0,0,0.0,1,4,5,9,2,2,6,2,3,-6,54,2013-11-05
310,Jae Crowder,Dallas Mavericks,23:46,7,9,77.8,4,6,66.7,0,0,0.0,0,4,4,1,0,0,0,3,18,7,55,2013-11-05
311,Wayne Ellington,Dallas Mavericks,8:50,1,3,33.3,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,2,-2,55,2013-11-05
312,Kawhi Leonard,San Antonio Spurs,33:51,7,14,50.0,0,2,0.0,0,0,0.0,0,3,3,2,2,0,2,3,14,-5,56,2013-11-05
313,Danny Green,San Antonio Spurs,24:26,2,7,28.6,0,3,0.0,0,0,0.0,0,3,3,1,1,1,1,2,4,7,56,2013-11-05
314,Patty Mills,San Antonio Spurs,14:22,3,5,60.0,2,2,100,0,0,0.0,0,0,0,2,3,0,1,4,8,9,56,2013-11-05
315,JaVale McGee,Denver Nuggets,20:31,4,10,40.0,0,0,0.0,1,1,100,4,3,7,0,0,2,5,5,9,1,56,2013-11-05
316,Evan Fournier,Denver Nuggets,9:01,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2,1,0,0,1,3,0,-1,56,2013-11-05
317,Dwight Howard,Houston Rockets,38:22,10,13,76.9,0,0,0.0,9,12,75.0,4,9,13,2,0,1,6,4,29,22,57,2013-11-05
318,James Harden,Houston Rockets,39:34,11,18,61.1,2,7,28.6,9,10,90.0,0,7,7,3,1,2,8,5,33,11,57,2013-11-05
319,Patrick Beverley,Houston Rockets,28:37,5,9,55.6,1,3,33.3,1,1,100,4,0,4,1,0,0,0,2,12,9,57,2013-11-05
320,Nicolas Batum,Portland Trail Blazers,37:21,4,10,40.0,1,5,20.0,4,4,100,2,1,3,4,3,1,3,2,13,-14,57,2013-11-05
321,LaMarcus Aldridge,Portland Trail Blazers,36:24,9,19,47.4,0,0,0.0,3,5,60.0,2,3,5,1,2,1,3,4,21,-22,57,2013-11-05
322,Robin Lopez,Portland Trail Blazers,17:35,0,3,0.0,0,0,0.0,0,0,0.0,4,2,6,2,1,3,1,5,0,1,57,2013-11-05
323,Damian Lillard,Portland Trail Blazers,42:12,7,17,41.2,4,9,44.4,4,7,57.1,0,4,4,5,0,0,3,3,22,-3,57,2013-11-05
324,Will Barton,Portland Trail Blazers,1:11,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,57,2013-11-05
325,Paul Millsap,Atlanta Hawks,33:40,9,15,60.0,2,3,66.7,5,6,83.3,3,8,11,4,4,1,2,0,25,5,58,2013-11-05
326,Al Horford,Atlanta Hawks,35:16,11,19,57.9,1,1,100,4,6,66.7,5,5,10,1,3,2,2,3,27,1,58,2013-11-05
327,Dennis Schroder,Atlanta Hawks,19:05,3,7,42.9,0,1,0.0,0,0,0.0,0,2,2,7,0,0,0,4,6,1,58,2013-11-05
328,Ben McLemore,Sacramento Kings,22:46,6,12,50.0,3,7,42.9,0,0,0.0,2,4,6,1,2,0,0,1,15,3,58,2013-11-05
329,Rudy Gay,Toronto Raptors,36:31,8,21,38.1,0,1,0.0,4,5,80.0,3,2,5,2,0,1,3,3,20,-9,59,2013-11-06
330,Jonas Valanciunas,Toronto Raptors,27:34,5,8,62.5,0,0,0.0,2,2,100,3,7,10,1,0,0,1,2,12,-13,59,2013-11-06
331,DeMar DeRozan,Toronto Raptors,37:57,5,16,31.3,2,5,40.0,2,2,100,0,3,3,3,0,0,1,4,14,-1,59,2013-11-06
332,Kyle Lowry,Toronto Raptors,33:11,3,7,42.9,2,3,66.7,0,0,0.0,1,2,3,6,1,1,2,5,8,-9,59,2013-11-06
333,D.J. Augustin,Toronto Raptors,6:12,0,1,0.0,0,0,0.0,3,3,100,0,0,0,0,0,0,0,0,3,5,59,2013-11-06
334,Terrence Ross,Toronto Raptors,11:51,2,6,33.3,2,3,66.7,1,2,50.0,0,0,0,0,0,0,0,0,7,7,59,2013-11-06
335,Kemba Walker,Charlotte Bobcats,38:31,2,13,15.4,1,5,20.0,0,0,0.0,0,4,4,7,1,1,0,0,5,9,59,2013-11-06
336,Cody Zeller,Charlotte Bobcats,17:53,3,3,100,0,0,0.0,0,2,0.0,2,1,3,2,0,0,0,1,6,-1,59,2013-11-06
337,Jimmy Butler,Chicago Bulls,25:46,2,6,33.3,1,3,33.3,2,2,100,3,1,4,1,1,1,3,1,7,-17,60,2013-11-06
338,Derrick Rose,Chicago Bulls,27:28,6,15,40.0,1,5,20.0,4,5,80.0,0,1,1,2,0,0,4,3,17,-26,60,2013-11-06
339,Taj Gibson,Chicago Bulls,23:23,3,8,37.5,0,0,0.0,3,4,75.0,3,3,6,1,0,2,2,3,9,8,60,2013-11-06
340,Tony Snell,Chicago Bulls,1:05,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,60,2013-11-06
341,Paul George,Indiana Pacers,39:29,6,19,31.6,2,5,40.0,7,7,100,1,5,6,3,0,0,2,2,21,26,60,2013-11-06
342,Solomon Hill,Indiana Pacers,7:02,0,2,0.0,0,2,0.0,0,0,0.0,1,1,2,1,0,0,0,1,0,3,60,2013-11-06
343,Blake Griffin,Los Angeles Clippers,40:03,10,20,50.0,0,0,0.0,3,6,50.0,0,13,13,2,2,1,1,2,23,2,61,2013-11-06
344,DeAndre Jordan,Los Angeles Clippers,43:31,3,10,30.0,0,0,0.0,3,6,50.0,7,12,19,0,1,4,1,3,9,-3,61,2013-11-06
345,Chris Paul,Los Angeles Clippers,35:19,8,19,42.1,0,2,0.0,2,2,100,2,3,5,10,2,0,4,6,18,-4,61,2013-11-06
346,Maurice Harkless,Orlando Magic,23:24,2,3,66.7,0,1,0.0,2,4,50.0,0,0,0,0,1,0,1,1,6,-14,61,2013-11-06
347,Nikola Vucevic,Orlando Magic,38:26,11,19,57.9,0,0,0.0,8,8,100,5,16,21,3,1,1,4,3,30,6,61,2013-11-06
348,Victor Oladipo,Orlando Magic,22:39,4,6,66.7,2,3,66.7,1,2,50.0,0,2,2,2,2,0,4,2,11,3,61,2013-11-06
349,E'Twaun Moore,Orlando Magic,26:49,5,8,62.5,2,3,66.7,0,0,0.0,0,2,2,1,1,0,0,4,12,21,61,2013-11-06
350,Trevor Ariza,Washington Wizards,34:52,5,10,50.0,3,4,75.0,2,2,100,0,6,6,3,3,0,2,2,15,13,62,2013-11-06
351,Bradley Beal,Washington Wizards,38:44,7,20,35.0,3,9,33.3,0,2,0.0,1,4,5,8,3,1,2,3,17,20,62,2013-11-06
352,John Wall,Washington Wizards,35:49,8,16,50.0,5,8,62.5,3,4,75.0,0,3,3,9,1,1,2,4,24,19,62,2013-11-06
353,Thaddeus Young,Philadelphia 76ers,34:05,3,11,27.3,0,1,0.0,1,2,50.0,3,3,6,2,1,0,2,1,7,-21,62,2013-11-06
354,Michael Carter-Williams,Philadelphia 76ers,36:39,8,21,38.1,1,4,25.0,2,4,50.0,2,3,5,7,2,1,2,1,19,-18,62,2013-11-06
355,Derrick Favors,Utah Jazz,34:15,4,10,40.0,0,0,0.0,2,5,40.0,3,11,14,1,0,3,3,4,10,-12,63,2013-11-06
356,Gordon Hayward,Utah Jazz,39:36,12,20,60.0,1,2,50.0,3,4,75.0,2,7,9,5,1,0,2,3,28,-1,63,2013-11-06
357,Rudy Gobert,Utah Jazz,5:54,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,1,2,0,-11,63,2013-11-06
358,Alec Burks,Utah Jazz,22:16,4,9,44.4,0,0,0.0,0,0,0.0,1,3,4,0,1,0,4,0,8,6,63,2013-11-06
359,Jeff Green,Boston Celtics,36:18,6,13,46.2,3,4,75.0,3,3,100,0,3,3,4,1,0,1,1,18,10,63,2013-11-06
